,access_time,comments,is_vid,num_likes,post_time,url,view_count
0,2018-02-12 17:32:49.778166,"This week #bulldogstudcrew feature goes out to a pair of adorable bullys living in Italy
@sunshinebaby82 Show these guys some love and check out their page. :
For a chance to be featured on our bro @franklindbulldog page and ours use #bulldogstudcrew",False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
1,2018-02-12 17:32:49.778166,"#newportcoast #crystalcove #newportbeach
#englishbulldog #bullylifetv #bulldogs #bulldogsinstagram
#hippopotabullybuddy #thedodo #iloveenglishbulldogs #roadogsroadie #igbulldogs_orangecounty
#igbulldogs_worldwide #dogsofinstagram #squishyfacecrew #dogsquad #bulldogstuffbesties
#dogscorner #dogsandpals #dogsofinstaworld #weeklyfluff #loveabully #dogs_of_instagram #dogstagram
#theworldofbullies #bulldogsofinstagram #dog #awhanimals",False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
33,2018-02-12 17:32:49.778166,@seyma.ustund4g,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
34,2018-02-12 17:32:49.778166,Amazing photo,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
35,2018-02-12 17:32:49.778166,Omg this photo 😍 where was this taken?,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
36,2018-02-12 17:32:49.778166,Watch me chewing 🐶🍌,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
37,2018-02-12 17:32:49.778166,Awe we totally love @sunshinebaby82 😍😍,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
38,2018-02-12 17:32:49.778166,Awesome shot!!,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
39,2018-02-12 17:32:49.778166,Yeah !,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
40,2018-02-12 17:32:49.778166,Adorable ♥️,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
41,2018-02-12 17:32:49.778166,❤️❤️❤️,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
42,2018-02-12 17:32:49.778166,💗❄️💙,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
43,2018-02-12 17:32:49.778166,💓,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
44,2018-02-12 17:32:49.778166,Beautiful!!!,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
45,2018-02-12 17:32:49.778166,@wazzy_max_pcj_cobalt_fletcher Made my day,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
46,2018-02-12 17:32:49.778166,😍😍😍,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
47,2018-02-12 17:32:49.778166,Great picture,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
48,2018-02-12 17:32:49.778166,@loyalfriendismydog 💓💓💓,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
49,2018-02-12 17:32:49.778166,Wow! Studs indeed! ❤️❤️❤️❤️,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
50,2018-02-12 17:32:49.778166,Awe we love them @sunshinebaby82 😍,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
51,2018-02-12 17:32:49.778166,Fabulous 💞🖤💞🖤,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
52,2018-02-12 17:32:49.778166,@dylansprouse,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
53,2018-02-12 17:32:49.778166,They are adorable!! Who knew short coated dogs would love snow? 😍😍😍,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
54,2018-02-12 17:32:49.778166,AMAZING,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
55,2018-02-12 17:32:49.778166,Cuties 🐶❤️❤️,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
56,2018-02-12 17:32:49.778166,this is a pawsome photo! Good job,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
57,2018-02-12 17:32:49.778166,Beautiful ❤️,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
58,2018-02-12 17:32:49.778166,Such beauties!!! 💙💙💙,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
59,2018-02-12 17:32:49.778166,#dog #dog #puppy #pup #cute #eyes #instagood #dogs_of_instagram #pet #pets #animal #animals #petstagram #petsagram #dogsitting #photooftheday #dogsofinstagram #ilovemydog #instagramdogs #nature #dogstagram #dogoftheday #lovedogs #lovepuppies #hound #adorable #doglover #instapuppy #instadog,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
60,2018-02-12 17:32:49.778166,💕💛💕 Awwww,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
61,2018-02-12 17:32:49.778166,♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾♥️🐾,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
62,2018-02-12 17:32:49.778166,Beautiful picture ❤❤❤❤❤❤,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
63,2018-02-12 17:32:49.778166,I love this. Never thought I'd see bulldogs in the snow!,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
64,2018-02-12 17:32:49.778166,🐶🐶🐶🐶,False,"1,854",2018-02-08T16:34:14.000Z,https://www.instagram.com/p/Be8UzDrHHf-/,0
