,access_time,comments,is_vid,num_likes,post_time,url,view_count
0,2018-02-12 17:33:06.670372,"Cypress, Acacia and Willow love their canary toy. Enrichment is so important in our pets lives.
www.savingonelife.org
#savingonelife #adoptdontshop #adopt #AdoptLove  #availablenow #dontmissout #dontmissoutonlove #furreverlove #adorable #kittenlove #adoptme #pickme #purrfect #Adoptnow #fosteringsaveslives #kittenssaved  #kittensofinstagram #catsofinstagram #rescueneverends #savealife #imcute #rescuekittensrule  #azrescuekittens",True,58,2018-01-19T14:34:09.000Z,https://www.instagram.com/p/BeInCULnupR/,128
