,access_time,comments,is_vid,num_likes,post_time,url,view_count
0,2018-02-12 17:33:00.767826,"The bumpy ride is now solved
#new #suspension #problemsolved #smoothride",False,5,2018-02-09T16:57:53.000Z,https://www.instagram.com/p/Be-8TL4Bo8q/,0
