,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-12 19:28:57.459795,Does anyone know why none of the information i write about the animal is posting? I have tried 3 times with this cat...,False,23,2018-02-10T16:23:02.000Z,cynthiajbarker,https://www.instagram.com/p/BfBdGxMFvu5/?tagged=adoptlove,0
1,2018-02-12 19:28:57.459795,"Happy Caturday from Sugar Ray! Born in December 2015, Sugar Ray (aka Ramone) was rescued from an apartment complex in SW Houston where his family moved away and forgot him. Everyone who meets this boy says he is one of the nicest cats they have ever seen. Sugar Ray loves being brushed and receiving belly rubs. After you have performed one of these duties, you will be rewarded with a nose kiss. Since he has been inside he has gained a little weight and definitely has plenty of belly to rub! Many people prefer kittens, but if you can open your heart to a two-year old, you will have many years of fun and love.
If you are interested in this fun boy, contact www.homelesspets.net
#Caturday #Caturdaycat #Caturdaycutie #happycaturday #adoptme",False,23,2018-02-10T16:23:02.000Z,cynthiajbarker,https://www.instagram.com/p/BfBdGxMFvu5/?tagged=adoptlove,0
2,2018-02-12 19:28:57.459795,"Happy Caturday from Sugar Ray! Born in December 2015, Sugar Ray (aka Ramone) was rescued from an apartment complex in SW Houston where his family moved away and forgot him. Everyone who meets this boy says he is one of the nicest cats they have ever seen. Sugar Ray loves being brushed and receiving belly rubs. After you have performed one of these duties, you will be rewarded with a nose kiss. Since he has been inside he has gained a little weight and definitely has plenty of belly to rub! Many people prefer kittens, but if you can open your heart to a two-year old, you will have many years of fun and love.
If you are interested in this fun voy, contact www.homelesspets.net
#Caturday #Caturdaycat #Caturdaycutie #happycaturday #adoptme #adoptmeplease #adoptlove #adoptfosterrescue #rescued #rescuephotography #rescuepets #rescuepetsrock #petphotography #fostered #fosteredcat #fosteringsaveslives #tuxedo #tuxedocat #blackandwhitecat #catlove #petstagram #",False,23,2018-02-10T16:23:02.000Z,cynthiajbarker,https://www.instagram.com/p/BfBdGxMFvu5/?tagged=adoptlove,0
3,2018-02-12 19:28:57.459795,It’s posted now!,False,23,2018-02-10T16:23:02.000Z,cynthiajbarker,https://www.instagram.com/p/BfBdGxMFvu5/?tagged=adoptlove,0
4,2018-02-12 19:28:57.459795,"@akmcveigh I added that in the comments but it used to post before the comments, with the photo...And also I cannot get more than one comment to post, period...there are more hashtags that won't post. So strange. I even updated IG on my phone.",False,23,2018-02-10T16:23:02.000Z,cynthiajbarker,https://www.instagram.com/p/BfBdGxMFvu5/?tagged=adoptlove,0
0,2018-02-12 19:29:03.127365,"Squiggy says come see us at the NC Aquarium on Roanoke Island for Proper Pet Awareness Day!
We'll be here til 2:00!
@ncaquariumri
.
.
.
#ncaquarium #aquarium #Manteo #manteonc #properpets #squiggy #dogs #dogsofinstagram #instadog #instadopt #startastoryadopt #obx #outerbanks #obxnc #outerbanksnc #obxspca #adoptlove",False,123,2018-02-10T16:16:13.000Z,obx_spca,https://www.instagram.com/p/BfBcU4yA-on/?tagged=adoptlove,0
0,2018-02-12 19:29:08.796284,Bundle of love here. #frankieandlani #chihuahua #chihuahuas #chihuahuaism #chihuahualove #chihuahualife #onlychihuahua #onlychihuahuas #rescued #rescuedog #rescuechihuahua #whorescuedwho #dontshopadopt #adoptionrocks #adoptdontshop #dogpals #adoptlove,False,19,2018-02-10T16:15:46.000Z,my_mexican_mafia3,https://www.instagram.com/p/BfBcRmXnyY3/?tagged=adoptlove,0
0,2018-02-12 19:29:14.648182,"Ex-breeder GR mother Tamsin left Tai Po with her new family today! No more breeding and suffering for this poor girl...she will only know love from now on🧡Thank you adopters!
.
.
#HKDR #hongkongdogrescue #adopted #adoption #exbreeder #rescue #goldenretriever #adoptlove #adoptionrocks #adoptdontshop #HKDRTaipo #AdoptionisForLife #救狗之家 #領養代替購買 #領養拯救生命",False,356,2018-02-10T16:09:39.000Z,hkdr_official,https://www.instagram.com/p/BfBbkvXB9ed/?tagged=adoptlove,0
1,2018-02-12 19:29:14.648182,This is awesome.,False,356,2018-02-10T16:09:39.000Z,hkdr_official,https://www.instagram.com/p/BfBbkvXB9ed/?tagged=adoptlove,0
2,2018-02-12 19:29:14.648182,Thanks for the adopter and May God bless all 😘😘😘,False,356,2018-02-10T16:09:39.000Z,hkdr_official,https://www.instagram.com/p/BfBbkvXB9ed/?tagged=adoptlove,0
0,2018-02-12 19:29:20.262749,Saturday naps. #themeatballchronicles #dogoargentino #amstaff #rescuedog #adoptlove,False,41,2018-02-10T15:14:00.000Z,winecharitytime,https://www.instagram.com/p/BfBVNHHDhCW/?tagged=adoptlove,0
1,2018-02-12 19:29:20.262749,Looks like he is humping the blanket. 🤣🤣🤣,False,41,2018-02-10T15:14:00.000Z,winecharitytime,https://www.instagram.com/p/BfBVNHHDhCW/?tagged=adoptlove,0
2,2018-02-12 19:29:20.262749,@cloud911rn 😂🤣😂,False,41,2018-02-10T15:14:00.000Z,winecharitytime,https://www.instagram.com/p/BfBVNHHDhCW/?tagged=adoptlove,0
0,2018-02-12 19:29:26.071810,"Hello Saturday 🐕
.
.
.
#saturday #weekend #itstheweekend #yay #iamamuppet #Benny #dogsofinstagram #obx #obxdog #dogsofobx #dogstagram #aussiegram #bordercollie #fluffydog #floof #floofy #rescuedog #rescuedogsofinstagram #adoptdontshop #adoptlove #bestfriend #Muppet #muppetdog #lifeandloveofarescuedog #startastoryadopt",False,30,2018-02-10T14:59:01.000Z,little_benny_d,https://www.instagram.com/p/BfBTfaEgNwT/?tagged=adoptlove,0
1,2018-02-12 19:29:26.071810,Hello 👋 💙💚,False,30,2018-02-10T14:59:01.000Z,little_benny_d,https://www.instagram.com/p/BfBTfaEgNwT/?tagged=adoptlove,0
2,2018-02-12 19:29:26.071810,@leo_and_fisher 👋💕🐶,False,30,2018-02-10T14:59:01.000Z,little_benny_d,https://www.instagram.com/p/BfBTfaEgNwT/?tagged=adoptlove,0
0,2018-02-12 19:29:32.037129,Everyday is an adventure for us! #straydog #adoptdontshop #ilovemystray #rescueanimal #rescuedog #animallove #animalrights #adoptlove #podenco #amstaffmix,True,15,2018-02-10T14:53:31.000Z,cha0spassenger,https://www.instagram.com/p/BfBSlZhg-Rf/?tagged=adoptlove,21
1,2018-02-12 19:29:32.037129,That looks like a very interesting hole! 🐶🐺,True,15,2018-02-10T14:53:31.000Z,cha0spassenger,https://www.instagram.com/p/BfBSlZhg-Rf/?tagged=adoptlove,21
2,2018-02-12 19:29:32.037129,@carlito_vikingr Indeed! We doublechecked it from bottom to top at least 3 times! 😉,True,15,2018-02-10T14:53:31.000Z,cha0spassenger,https://www.instagram.com/p/BfBSlZhg-Rf/?tagged=adoptlove,21
3,2018-02-12 19:29:32.037129,Hej sötnosar ❤️,True,15,2018-02-10T14:53:31.000Z,cha0spassenger,https://www.instagram.com/p/BfBSlZhg-Rf/?tagged=adoptlove,21
0,2018-02-12 19:29:37.728357,"Peekaboo! When Winky uncovers her eyes, she's hoping to see potential adopters waiting to meet her! Even though Winky is an older girl, she is still so much fun! She cuddles, plays, and lights up a room with her wagging tail. Bring Winky home today! #adoptfosterrescue #adoptfriendship #adopthappiness #adoptloyalty #adoptlove #adopt #adoptme #adoption #rescue #rescuepet #rescuedog #rescuedogs #rescuerocks #rescuedogsrock #rescuedogsofinsta #rescuedogsofinstagram #dog #dogsrock #dogrescue #dogsofinstagram #dogsofinsta #opundo #operationunderdog #operation_underdog #peekaboo",False,26,2018-02-10T14:36:48.000Z,operation_underdog,https://www.instagram.com/p/BfBQ8pbhN5Q/?tagged=adoptlove,0
0,2018-02-12 19:29:43.479217,"Let’s face it. The love of your life is four legged. Make sure they have something to wear this Valentine’s Day... CuddleMutt’s Rover Red collar is perfect for the occasion ❤️
•••
Order today to get yours by 2/14! And don’t forget- with every item purchased, we donate a CuddleMutt blanket to a rescue or shelter!",False,61,2018-02-10T14:19:58.000Z,cuddlemuttllc,https://www.instagram.com/p/BfBPBYdlp0c/?tagged=adoptlove,0
1,2018-02-12 19:29:43.479217,#valentinesday #bemine #adoptlove #style #fashion #dogfashion #cuddlemuttcollar #cuddlemutt #dogcollar #petaccessories #spoileddog #newcollar #newbusiness #handcrafted #veganleather #vegan #smallbusiness #supportlocal #mnmade #minnesota #minnesotacompany #doglife #dogdate #doglover #mustlovedogs #valentinesdaygift #love #valentine #valentineoutfit #redcollar,False,61,2018-02-10T14:19:58.000Z,cuddlemuttllc,https://www.instagram.com/p/BfBPBYdlp0c/?tagged=adoptlove,0
0,2018-02-12 19:29:51.366792,"Romeo, Romeo, here is my Romeo! As Valentine Day approaches this most handsome and affectionate boy is waiting for love to find him. ❤️ Romeo certainly lives up to his name and has quickly become a favorite here at the SPCA. This 7 year old Rottweiler wants nothing more than to lean against his people and snuggle for pets. He is a super size gentle giant who will surely melt your heart. Come meet him and perhaps you'll find your true love! ❤️",False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
1,2018-02-12 19:29:51.366792,#romeo #rottielove #rottiesofinstagram #rottweiller #loverboy #handsomedog #adoptme #adoptlove #adoptadog #adoptarottie #adoptapet #opttoadopt #adoptdontshop #rescueme #rescuedog #giveadogahome #shelterdog #spca #spcaoftc #tcspca #tompkinscounty #tompkinscountyspca #ithaca #nokill #nokillshelter,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
2,2018-02-12 19:29:51.366792,Dang that's one handsome fella! 😍,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
3,2018-02-12 19:29:51.366792,@madisherry91 ooooooooooohhhh,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
4,2018-02-12 19:29:51.366792,spcaoftompkinscounty Great Stuff!,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
5,2018-02-12 19:29:51.366792,@jfenner532,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
6,2018-02-12 19:29:51.366792,@eljones96 staaahp😍,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
7,2018-02-12 19:29:51.366792,@jfenner532,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
8,2018-02-12 19:29:51.366792,@juliateli 😍😍😍,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
9,2018-02-12 19:29:51.366792,I love him,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
10,2018-02-12 19:29:51.366792,Why did he get left at the spca!?,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
11,2018-02-12 19:29:51.366792,@annaa97 😍😭,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
12,2018-02-12 19:29:51.366792,❤❤❤❤,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
13,2018-02-12 19:29:51.366792,@ryanmegan15 oh my god😍,False,463,2018-02-10T12:47:04.000Z,spcaoftompkinscounty,https://www.instagram.com/p/BfBEY7nlG9X/?tagged=adoptlove,0
